protocol,target_batch,tuning_policy,train_batches,inner_train_batches,inner_val_batches,model_name,C,gamma,val_macro_f1_fixed6
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],robust_svm_rbf,50.0,0.00390625,0.8120180703426246
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],robust_svm_rbf,50.0,0.0078125,0.8120180703426246
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],robust_svm_rbf,50.0,0.01,0.8072444091448081
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],routear_combined_svm,1.0,0.001,0.8203437377563013
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],routear_combined_svm,1.0,0.00390625,0.8203437377563013
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],routear_combined_svm,1.0,0.0078125,0.8120180703426246
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],routear_combined_svm,1.0,0.01,0.8088424321863871
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],routear_combined_svm,10.0,0.001,0.8234903498061392
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],routear_combined_svm,10.0,0.00390625,0.8203437377563013
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],routear_combined_svm,10.0,0.0078125,0.8120180703426246
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],routear_combined_svm,10.0,0.01,0.8088424321863871
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],routear_combined_svm,50.0,0.001,0.8234903498061392
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],routear_combined_svm,50.0,0.00390625,0.8203437377563013
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],routear_combined_svm,50.0,0.0078125,0.8120180703426246
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],routear_combined_svm,50.0,0.01,0.8088424321863871
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],signed_log_abs_svm,1.0,0.001,0.8109979249198265
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],signed_log_abs_svm,1.0,0.00390625,0.8140913276098045
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],signed_log_abs_svm,1.0,0.0078125,0.8140913276098045
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],signed_log_abs_svm,1.0,0.01,0.8098918336951887
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],signed_log_abs_svm,10.0,0.001,0.8140913276098045
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],signed_log_abs_svm,10.0,0.00390625,0.8203437377563013
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],signed_log_abs_svm,10.0,0.0078125,0.8172134090748403
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],signed_log_abs_svm,10.0,0.01,0.8124679461266897
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],signed_log_abs_svm,50.0,0.001,0.8277474931018238
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],signed_log_abs_svm,50.0,0.00390625,0.8203437377563013
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],signed_log_abs_svm,50.0,0.0078125,0.8076481314384539
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],signed_log_abs_svm,50.0,0.01,0.8076481314384539
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],ss_svm_rbf,1.0,0.001,0.8172134090748403
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],ss_svm_rbf,1.0,0.00390625,0.8088424321863871
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],ss_svm_rbf,1.0,0.0078125,0.8088424321863871
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],ss_svm_rbf,1.0,0.01,0.7962070074485602
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],ss_svm_rbf,10.0,0.001,0.8120180703426246
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],ss_svm_rbf,10.0,0.00390625,0.8120180703426246
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],ss_svm_rbf,10.0,0.0078125,0.8024017203734789
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],ss_svm_rbf,10.0,0.01,0.7962070074485602
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],ss_svm_rbf,50.0,0.001,0.8120180703426246
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],ss_svm_rbf,50.0,0.00390625,0.8152089087026212
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],ss_svm_rbf,50.0,0.0078125,0.8024017203734789
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],ss_svm_rbf,50.0,0.01,0.7992987802629735
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],power_yeojohnson_svm,1.0,0.001,0.6093844860302897
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],power_yeojohnson_svm,1.0,0.00390625,0.6133343756061295
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],power_yeojohnson_svm,1.0,0.0078125,0.6121109526433385
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],power_yeojohnson_svm,1.0,0.01,0.616162836191983
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],power_yeojohnson_svm,10.0,0.001,0.639239122766246
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],power_yeojohnson_svm,10.0,0.00390625,0.6343276924695584
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],power_yeojohnson_svm,10.0,0.0078125,0.6262931340956606
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],power_yeojohnson_svm,10.0,0.01,0.6229952210865598
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],power_yeojohnson_svm,50.0,0.001,0.6297272880089542
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],power_yeojohnson_svm,50.0,0.00390625,0.620732200048787
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],power_yeojohnson_svm,50.0,0.0078125,0.5622808897218806
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],power_yeojohnson_svm,50.0,0.01,0.557241642601019
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],quantile_normal_svm,1.0,0.001,0.5889249861482699
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],quantile_normal_svm,1.0,0.00390625,0.6127876987323427
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],quantile_normal_svm,1.0,0.0078125,0.6141096358536025
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],quantile_normal_svm,1.0,0.01,0.6156799467219055
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],quantile_normal_svm,10.0,0.001,0.634411728096988
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],quantile_normal_svm,10.0,0.00390625,0.6047612513375332
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],quantile_normal_svm,10.0,0.0078125,0.6058751821697673
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],quantile_normal_svm,10.0,0.01,0.6082811534266761
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],quantile_normal_svm,50.0,0.001,0.6049746137803508
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],quantile_normal_svm,50.0,0.00390625,0.586196184544819
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],quantile_normal_svm,50.0,0.0078125,0.5359026325633637
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],quantile_normal_svm,50.0,0.01,0.5287384003651523
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],ratio_median_svm,1.0,0.001,0.5074446049329545
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],ratio_median_svm,1.0,0.00390625,0.6219244381445899
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],ratio_median_svm,1.0,0.0078125,0.6312685809295884
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],ratio_median_svm,1.0,0.01,0.6296925193482809
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],ratio_median_svm,10.0,0.001,0.6368202286784773
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],ratio_median_svm,10.0,0.00390625,0.6402125464271384
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],ratio_median_svm,10.0,0.0078125,0.6365609918884426
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],ratio_median_svm,10.0,0.01,0.6367882323183672
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],ratio_median_svm,50.0,0.001,0.6403967122272763
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],ratio_median_svm,50.0,0.00390625,0.6423562298002489
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],ratio_median_svm,50.0,0.0078125,0.5911512890796488
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],ratio_median_svm,50.0,0.01,0.5844088351160063
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],robust_svm_rbf,1.0,0.001,0.3713838587289187
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],robust_svm_rbf,1.0,0.00390625,0.4970582817070346
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],robust_svm_rbf,1.0,0.0078125,0.5515154631366771
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],robust_svm_rbf,1.0,0.01,0.5570443551175709
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],robust_svm_rbf,10.0,0.001,0.6138477083188797
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],robust_svm_rbf,10.0,0.00390625,0.6023048217691351
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],robust_svm_rbf,10.0,0.0078125,0.5883653642061039
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],robust_svm_rbf,10.0,0.01,0.5886909907819853
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],robust_svm_rbf,50.0,0.001,0.6185997306624041
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],robust_svm_rbf,50.0,0.00390625,0.5872904638340837
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],robust_svm_rbf,50.0,0.0078125,0.5301967841550999
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],robust_svm_rbf,50.0,0.01,0.5156951360177947
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],routear_combined_svm,1.0,0.001,0.634153871069785
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],routear_combined_svm,1.0,0.00390625,0.6430013345878878
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],routear_combined_svm,1.0,0.0078125,0.6374428980233188
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],routear_combined_svm,1.0,0.01,0.6341705373473128
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],routear_combined_svm,10.0,0.001,0.6604386627249601
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],routear_combined_svm,10.0,0.00390625,0.6463659428687577
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],routear_combined_svm,10.0,0.0078125,0.6207074425459648
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],routear_combined_svm,10.0,0.01,0.6195276033722102
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],routear_combined_svm,50.0,0.001,0.6299231397533185
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],routear_combined_svm,50.0,0.00390625,0.6153108394360596
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],routear_combined_svm,50.0,0.0078125,0.5512926649471453
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],routear_combined_svm,50.0,0.01,0.549920657973423
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],signed_log_abs_svm,1.0,0.001,0.5822014626107801
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],signed_log_abs_svm,1.0,0.00390625,0.6213229992380863
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],signed_log_abs_svm,1.0,0.0078125,0.6348879119592331
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],signed_log_abs_svm,1.0,0.01,0.6344921723036248
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],signed_log_abs_svm,10.0,0.001,0.633412505935103
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],signed_log_abs_svm,10.0,0.00390625,0.6117105263004371
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],signed_log_abs_svm,10.0,0.0078125,0.5923807993735094
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],signed_log_abs_svm,10.0,0.01,0.5960808993597909
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],signed_log_abs_svm,50.0,0.001,0.6128904415021057
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],signed_log_abs_svm,50.0,0.00390625,0.5897241439435844
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],signed_log_abs_svm,50.0,0.0078125,0.568302392890763
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],signed_log_abs_svm,50.0,0.01,0.5234148895875265
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],ss_svm_rbf,1.0,0.001,0.5074446049329545
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],ss_svm_rbf,1.0,0.00390625,0.6219244381445899
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],ss_svm_rbf,1.0,0.0078125,0.6312685809295884
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],ss_svm_rbf,1.0,0.01,0.6296925193482809
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],ss_svm_rbf,10.0,0.001,0.6368202286784773
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],ss_svm_rbf,10.0,0.00390625,0.6402125464271384
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],ss_svm_rbf,10.0,0.0078125,0.6365609918884426
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],ss_svm_rbf,10.0,0.01,0.6367882323183672
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],ss_svm_rbf,50.0,0.001,0.6403967122272763
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],ss_svm_rbf,50.0,0.00390625,0.6423562298002489
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],ss_svm_rbf,50.0,0.0078125,0.5911512890796488
B_rolling_update,7,holdout_latest_train_batch_6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]",[6],ss_svm_rbf,50.0,0.01,0.5844088351160063
B_rolling_update,8,holdout_latest_train_batch_7,"[1, 2, 3, 4, 5, 6, 7]","[1, 2, 3, 4, 5, 6]",[7],power_yeojohnson_svm,1.0,0.001,0.8159048741818603
B_rolling_update,8,holdout_latest_train_batch_7,"[1, 2, 3, 4, 5, 6, 7]","[1, 2, 3, 4, 5, 6]",[7],power_yeojohnson_svm,1.0,0.00390625,0.8271850512922366
B_rolling_update,8,holdout_latest_train_batch_7,"[1, 2, 3, 4, 5, 6, 7]","[1, 2, 3, 4, 5, 6]",[7],power_yeojohnson_svm,1.0,0.0078125,0.8002924857679496
B_rolling_update,8,holdout_latest_train_batch_7,"[1, 2, 3, 4, 5, 6, 7]","[1, 2, 3, 4, 5, 6]",[7],power_yeojohnson_svm,1.0,0.01,0.8002407122939886
B_rolling_update,8,holdout_latest_train_batch_7,"[1, 2, 3, 4, 5, 6, 7]","[1, 2, 3, 4, 5, 6]",[7],power_yeojohnson_svm,10.0,0.001,0.8144895644160388
B_rolling_update,8,holdout_latest_train_batch_7,"[1, 2, 3, 4, 5, 6, 7]","[1, 2, 3, 4, 5, 6]",[7],power_yeojohnson_svm,10.0,0.00390625,0.8333158659735337
B_rolling_update,8,holdout_latest_train_batch_7,"[1, 2, 3, 4, 5, 6, 7]","[1, 2, 3, 4, 5, 6]",[7],power_yeojohnson_svm,10.0,0.0078125,0.8207516603774306
B_rolling_update,8,holdout_latest_train_batch_7,"[1, 2, 3, 4, 5, 6, 7]","[1, 2, 3, 4, 5, 6]",[7],power_yeojohnson_svm,10.0,0.01,0.8077960406902286
B_rolling_update,8,holdout_latest_train_batch_7,"[1, 2, 3, 4, 5, 6, 7]","[1, 2, 3, 4, 5, 6]",[7],power_yeojohnson_svm,50.0,0.001,0.8243174721783193
B_rolling_update,8,holdout_latest_train_batch_7,"[1, 2, 3, 4, 5, 6, 7]","[1, 2, 3, 4, 5, 6]",[7],power_yeojohnson_svm,50.0,0.00390625,0.8318827669335506
B_rolling_update,8,holdout_latest_train_batch_7,"[1, 2, 3, 4, 5, 6, 7]","[1, 2, 3, 4, 5, 6]",[7],power_yeojohnson_svm,50.0,0.0078125,0.8041948494756878
B_rolling_update,8,holdout_latest_train_batch_7,"[1, 2, 3, 4, 5, 6, 7]","[1, 2, 3, 4, 5, 6]",[7],power_yeojohnson_svm,50.0,0.01,0.7904211582278267
B_rolling_update,8,holdout_latest_train_batch_7,"[1, 2, 3, 4, 5, 6, 7]","[1, 2, 3, 4, 5, 6]",[7],quantile_normal_svm,1.0,0.001,0.800364825776521
B_rolling_update,8,holdout_latest_train_batch_7,"[1, 2, 3, 4, 5, 6, 7]","[1, 2, 3, 4, 5, 6]",[7],quantile_normal_svm,1.0,0.00390625,0.8285229927507046
B_rolling_update,8,holdout_latest_train_batch_7,"[1, 2, 3, 4, 5, 6, 7]","[1, 2, 3, 4, 5, 6]",[7],quantile_normal_svm,1.0,0.0078125,0.805792275191158
B_rolling_update,8,holdout_latest_train_batch_7,"[1, 2, 3, 4, 5, 6, 7]","[1, 2, 3, 4, 5, 6]",[7],quantile_normal_svm,1.0,0.01,0.7903558338585123
B_rolling_update,8,holdout_latest_train_batch_7,"[1, 2, 3, 4, 5, 6, 7]","[1, 2, 3, 4, 5, 6]",[7],quantile_normal_svm,10.0,0.001,0.8316834259553533
B_rolling_update,8,holdout_latest_train_batch_7,"[1, 2, 3, 4, 5, 6, 7]","[1, 2, 3, 4, 5, 6]",[7],quantile_normal_svm,10.0,0.00390625,0.8298909785569206
B_rolling_update,8,holdout_latest_train_batch_7,"[1, 2, 3, 4, 5, 6, 7]","[1, 2, 3, 4, 5, 6]",[7],quantile_normal_svm,10.0,0.0078125,0.8097844826471676
B_rolling_update,8,holdout_latest_train_batch_7,"[1, 2, 3, 4, 5, 6, 7]","[1, 2, 3, 4, 5, 6]",[7],quantile_normal_svm,10.0,0.01,0.801520279364727
B_rolling_update,8,holdout_latest_train_batch_7,"[1, 2, 3, 4, 5, 6, 7]","[1, 2, 3, 4, 5, 6]",[7],quantile_normal_svm,50.0,0.001,0.8144593757777168
B_rolling_update,8,holdout_latest_train_batch_7,"[1, 2, 3, 4, 5, 6, 7]","[1, 2, 3, 4, 5, 6]",[7],quantile_normal_svm,50.0,0.00390625,0.8089533339428696
B_rolling_update,8,holdout_latest_train_batch_7,"[1, 2, 3, 4, 5, 6, 7]","[1, 2, 3, 4, 5, 6]",[7],quantile_normal_svm,50.0,0.0078125,0.7934654243476916
B_rolling_update,8,holdout_latest_train_batch_7,"[1, 2, 3, 4, 5, 6, 7]","[1, 2, 3, 4, 5, 6]",[7],quantile_normal_svm,50.0,0.01,0.7852154620576517
B_rolling_update,8,holdout_latest_train_batch_7,"[1, 2, 3, 4, 5, 6, 7]","[1, 2, 3, 4, 5, 6]",[7],ratio_median_svm,1.0,0.001,0.855986757012894
B_rolling_update,8,holdout_latest_train_batch_7,"[1, 2, 3, 4, 5, 6, 7]","[1, 2, 3, 4, 5, 6]",[7],ratio_median_svm,1.0,0.00390625,0.9011411357313177
B_rolling_update,8,holdout_latest_train_batch_7,"[1, 2, 3, 4, 5, 6, 7]","[1, 2, 3, 4, 5, 6]",[7],ratio_median_svm,1.0,0.0078125,0.8969420190587266
B_rolling_update,8,holdout_latest_train_batch_7,"[1, 2, 3, 4, 5, 6, 7]","[1, 2, 3, 4, 5, 6]",[7],ratio_median_svm,1.0,0.01,0.8939231681627584
B_rolling_update,8,holdout_latest_train_batch_7,"[1, 2, 3, 4, 5, 6, 7]","[1, 2, 3, 4, 5, 6]",[7],ratio_median_svm,10.0,0.001,0.9032629274353753
B_rolling_update,8,holdout_latest_train_batch_7,"[1, 2, 3, 4, 5, 6, 7]","[1, 2, 3, 4, 5, 6]",[7],ratio_median_svm,10.0,0.00390625,0.8682480387829763
